Country,Year,Type,Value,Sector,Dept,Programme,subprogramme,Name,Notes,Change,
Papua New Guinea,2012,aggr,603500.0,Administration,213,2139,,Momase/Highlands Command,,,
Papua New Guinea,2012,aggr,215800.0,Administration,213,21391,,Southern/Islands Command,,,
Papua New Guinea,2012,aggr,303700.0,Administration,213,21392,,Finance and Information Technology,,,
Papua New Guinea,2012,aggr,0.0,Administration,213,21393,,Highlands Command,,,
Papua New Guinea,2012,aggr,0.0,Administration,213,21394,,Islands Command,,,
Papua New Guinea,2012,aggr,2998400.0,Administration,213,21395,,"Construction, Rehabilitation & Upgrading of 14 Fire Stns",,,
Papua New Guinea,2013,aggr,3313400.0,Administration,213,2131,,Civil Fire Management,,,
Papua New Guinea,2013,aggr,9926700.0,Administration,213,2132,,Fire Fighting Brigade Operations,,,
Papua New Guinea,2013,aggr,503100.0,Administration,213,2133,,Community Safety,,,
Papua New Guinea,2013,aggr,960600.0,Administration,213,2134,,Training College,,,
Papua New Guinea,2013,aggr,784700.0,Administration,213,2135,,Corporate Services Division,,,
Papua New Guinea,2013,aggr,1750900.0,Administration,213,2136,,Strengthening of Civil Fire Services,,,
Papua New Guinea,2013,aggr,225900.0,Administration,213,2137,,Rationalisation of PNG Emergency Services,,,
Papua New Guinea,2013,aggr,441800.0,Administration,213,2138,,NCD Command,,,
Papua New Guinea,2013,aggr,715800.0,Administration,213,2139,,Momase/Highlands Command,,,
Papua New Guinea,2013,aggr,229200.0,Administration,213,21391,,Southern/Islands Command,,,
Papua New Guinea,2013,aggr,435000.0,Administration,213,21392,,Finance and Information Technology,,,
Papua New Guinea,2013,aggr,348300.0,Administration,213,21393,,Highlands Command,,,
Papua New Guinea,2013,aggr,687400.0,Administration,213,21394,,Islands Command,,,
Papua New Guinea,2013,aggr,3000000.0,Administration,213,21395,,"Construction, Rehabilitation & Upgrading of 14 Fire Stns",,,
Papua New Guinea,2013,aggr,3345300.0,Administration,213,2131,,Civil Fire Management,,,
Papua New Guinea,2013,aggr,9276700.0,Administration,213,2132,,Fire Fighting Brigade Operations,,,
Papua New Guinea,2013,aggr,412500.0,Administration,213,2133,,Community Safety,,,
Papua New Guinea,2013,aggr,855500.0,Administration,213,2134,,Training College,,,
Papua New Guinea,2013,aggr,742800.0,Administration,213,2135,,Corporate Services Division,,,
Papua New Guinea,2013,aggr,210000.0,Administration,213,2136,,Strengthening of Civil Fire Services,,,
Papua New Guinea,2013,aggr,231500.0,Administration,213,2137,,Rationalisation of PNG Emergency Services,,,
Papua New Guinea,2013,aggr,453500.0,Administration,213,2138,,NCD Command,,,
Papua New Guinea,2013,aggr,524600.0,Administration,213,2139,,Momase/Highlands Command,,,
Papua New Guinea,2013,aggr,234900.0,Administration,213,21391,,Southern/Islands Command,,,
Papua New Guinea,2013,aggr,445900.0,Administration,213,21392,,Finance and Information Technology,,,
Papua New Guinea,2013,aggr,357000.0,Administration,213,21393,,Highlands Command,,,
Papua New Guinea,2013,aggr,526200.0,Administration,213,21394,,Islands Command,,,
Papua New Guinea,2013,aggr,5000000.0,Administration,213,21395,,"Construction, Rehabilitation & Upgrading of 14 Fire Stns",,,
Papua New Guinea,2013,aggr,8665500.0,Administration,215,,,PNG Immigration and Citizenship Services,,-0.1,
Papua New Guinea,2012,aggr,9303800.0,Administration,215,,,PNG Immigration and Citizenship Services,,,
Papua New Guinea,2014,aggr,8665500.0,Administration,215,,,PNG Immigration and Citizenship Services,,0.0,
Papua New Guinea,2013,aggr,51896200.0,Administration,216,,,Internal Revenue Commission,,0.2,
Papua New Guinea,2012,aggr,41411000.0,Administration,216,,,Internal Revenue Commission,,,
Papua New Guinea,2014,aggr,76235000.0,Administration,216,,,Internal Revenue Commission,,0.5,
Papua New Guinea,2012,aggr,16251200.0,Administration,216,2161,,Assessment & Collection of Income Tax,,,
Papua New Guinea,2012,aggr,25159800.0,Administration,216,2162,,General Administration,,,
Papua New Guinea,2013,aggr,23713300.0,Administration,216,2161,,Assessment & Collection of Income Tax,,,
Papua New Guinea,2013,aggr,28182900.0,Administration,216,2162,,General Administration,,,
Papua New Guinea,2014,aggr,38657400.0,Administration,216,2161,,Assessment & Collection of Income Tax,,,
Papua New Guinea,2014,aggr,37577400.0,Administration,216,2162,,General Administration,,,
Papua New Guinea,2013,aggr,91480500.0,Administration,217,,,Department of Foreign Affairs and Trade,,0.4,
Papua New Guinea,2012,aggr,67161300.0,Administration,217,,,Department of Foreign Affairs and Trade,,,
Papua New Guinea,2014,aggr,127110100.0,Administration,217,,,Department of Foreign Affairs and Trade,,0.4,
Papua New Guinea,2012,aggr,50444900.0,Administration,217,2171,,Government Representation Abroad,,,
Papua New Guinea,2012,aggr,8634200.0,Administration,217,2172,,Policy Formulation and General Admnistration,,,
Papua New Guinea,2012,aggr,1194800.0,Administration,217,2173,,Minister's Admin Support Services,,,
Papua New Guinea,2012,aggr,1141400.0,Administration,217,2174,,Protocol Services,,,
Papua New Guinea,2012,aggr,2842900.0,Administration,217,2175,,Bi-Lateral Relations Management,,,
Papua New Guinea,2012,aggr,2048600.0,Administration,217,2176,,Economic Affairs & Developt Cooperation,,,
Papua New Guinea,2012,aggr,854500.0,Administration,217,2177,,Trade,,,
Papua New Guinea,2012,aggr,0.0,Administration,217,2178,,Regional Development Grant to the Solomon's,,,
Papua New Guinea,2012,aggr,0.0,Administration,217,2179,,Republic of Fiji General Elections,,,
Papua New Guinea,2012,aggr,0.0,Administration,217,21791,,Regional Development Assistance To Pacific Countries,,,
Papua New Guinea,2013,aggr,76863500.0,Administration,217,2171,,Government Representation Abroad,,,
Papua New Guinea,2013,aggr,5562400.0,Administration,217,2172,,Policy Formulation and General Admnistration,,,
Papua New Guinea,2013,aggr,1209000.0,Administration,217,2173,,Minister's Admin Support Services,,,
Papua New Guinea,2013,aggr,1358000.0,Administration,217,2174,,Protocol Services,,,
Papua New Guinea,2013,aggr,3053100.0,Administration,217,2175,,Bi-Lateral Relations Management,,,
Papua New Guinea,2013,aggr,1404900.0,Administration,217,2176,,Economic Affairs & Developt Cooperation,,,
Papua New Guinea,2013,aggr,2029600.0,Administration,217,2177,,Trade,,,
Papua New Guinea,2013,aggr,0.0,Administration,217,2178,,Regional Development Grant to the Solomon's,,,
Papua New Guinea,2013,aggr,0.0,Administration,217,2179,,Republic of Fiji General Elections,,,
Papua New Guinea,2013,aggr,0.0,Administration,217,21791,,Regional Development Assistance To Pacific Countries,,,
Papua New Guinea,2014,aggr,57486000.0,Administration,217,2171,,Government Representation Abroad,,,
Papua New Guinea,2014,aggr,5453800.0,Administration,217,2172,,Policy Formulation and General Admnistration,,,
Papua New Guinea,2014,aggr,1239200.0,Administration,217,2173,,Minister's Admin Support Services,,,
Papua New Guinea,2014,aggr,1364700.0,Administration,217,2174,,Protocol Services,,,
Papua New Guinea,2014,aggr,3095800.0,Administration,217,2175,,Bi-Lateral Relations Management,,,
Papua New Guinea,2014,aggr,1416000.0,Administration,217,2176,,Economic Affairs & Developt Cooperation,,,
Papua New Guinea,2014,aggr,2054600.0,Administration,217,2177,,Trade,,,
Papua New Guinea,2014,aggr,20000000.0,Administration,217,2178,,Regional Development Grant to the Solomon's,,,
Papua New Guinea,2014,aggr,25000000.0,Administration,217,2179,,Republic of Fiji General Elections,,,
Papua New Guinea,2014,aggr,10000000.0,Administration,217,21791,,Regional Development Assistance To Pacific Countries,,,
Papua New Guinea,2013,aggr,6845800.0,Law & Order,218,,,Office of the Public Prosecutor,,,
Papua New Guinea,2012,aggr,6695300.0,Law & Order,218,,,Office of the Public Prosecutor,,,
Papua New Guinea,2014,aggr,6896900.0,Law & Order,218,,,Office of the Public Prosecutor,,,
Papua New Guinea,2013,aggr,6849000.0,Administration,219,,,PNG Institute of Public Administration,,0.1,
Papua New Guinea,2012,aggr,6160300.0,Administration,219,,,PNG Institute of Public Administration,,,
Papua New Guinea,2014,aggr,6819100.0,Administration,219,,,PNG Institute of Public Administration,,0.0,
Papua New Guinea,2012,aggr,5959500.0,Administration,219,2191,,Training Design & Delivery,,,
Papua New Guinea,2012,aggr,87500.0,Administration,219,2192,,Establishment of School of Government,,,
Papua New Guinea,2012,aggr,19800.0,Administration,219,2193,,Governance and Reporting Frameworks,,,
Papua New Guinea,2012,aggr,37100.0,Administration,219,2194,,Human Resource Management,,,
Papua New Guinea,2012,aggr,56400.0,Administration,219,2195,,Infrastructure & Facilities Development,,,
Papua New Guinea,2013,aggr,6523700.0,Administration,219,2191,,Training Design & Delivery,,,
Papua New Guinea,2013,aggr,93400.0,Administration,219,2192,,Establishment of School of Government,,,
Papua New Guinea,2013,aggr,85000.0,Administration,219,2193,,Governance and Reporting Frameworks,,,
Papua New Guinea,2013,aggr,74500.0,Administration,219,2194,,Human Resource Management,,,
Papua New Guinea,2013,aggr,72400.0,Administration,219,2195,,Infrastructure & Facilities Development,,,
Papua New Guinea,2014,aggr,6493800.0,Administration,219,2191,,Training Design & Delivery,,,
Papua New Guinea,2014,aggr,93400.0,Administration,219,2192,,Establishment of School of Government,,,
Papua New Guinea,2014,aggr,85000.0,Administration,219,2193,,Governance and Reporting Frameworks,,,
Papua New Guinea,2014,aggr,74500.0,Administration,219,2194,,Human Resource Management,,,
Papua New Guinea,2014,aggr,72400.0,Administration,219,2195,,Infrastructure & Facilities Development,,,
Papua New Guinea,2013,aggr,130059500.0,Administration,220,,,Department of Personnel Management,,3.7,
Papua New Guinea,2012,aggr,27712700.0,Administration,220,,,Department of Personnel Management,,,
Papua New Guinea,2014,aggr,169657800.0,Administration,220,,,Department of Personnel Management,,0.3,
Papua New Guinea,2012,aggr,0.0,Administration,220,2201,,Policy Research & Development,,,
Papua New Guinea,2012,aggr,399100.0,Administration,220,2202,,Pre-2010 activities and Programmes,,,
Papua New Guinea,2012,aggr,5236500.0,Administration,220,2203,,Corporate Services,,,
Papua New Guinea,2012,aggr,2882100.0,Administration,220,2204,,Executive Management,,,
Papua New Guinea,2012,aggr,276500.0,Administration,220,2205,,Ministerial Services,,,
Papua New Guinea,2012,aggr,1195000.0,Administration,220,2206,,Implementation,,,
Papua New Guinea,2012,aggr,14004600.0,Administration,220,2207,,Industrial & Employee Relations,,,
Papua New Guinea,2012,aggr,853100.0,Administration,220,2208,,Monitoring & Inspections,,,
Papua New Guinea,2012,aggr,0.0,Administration,220,2209,,Policy Advisory Services,,,
Papua New Guinea,2012,aggr,280500.0,Administration,220,22091,,Policy Research & Development,,,
Papua New Guinea,2012,aggr,2379500.0,Administration,220,22092,,Information Technology,,,
Papua New Guinea,2012,aggr,265800.0,Administration,220,22093,,Government Accommodation and Public Service,,,
Papua New Guinea,2013,aggr,45265000.0,Administration,220,2201,,Policy Research & Development,,,
Papua New Guinea,2013,aggr,0.0,Administration,220,2202,,Pre-2010 activities and Programmes,,,
Papua New Guinea,2013,aggr,10583900.0,Administration,220,2203,,Corporate Services,,,
Papua New Guinea,2013,aggr,2089500.0,Administration,220,2204,,Executive Management,,,
Papua New Guinea,2013,aggr,238800.0,Administration,220,2205,,Ministerial Services,,,
Papua New Guinea,2013,aggr,1917500.0,Administration,220,2206,,Implementation,,,
Papua New Guinea,2013,aggr,1874400.0,Administration,220,2207,,Industrial & Employee Relations,,,
Papua New Guinea,2013,aggr,1688300.0,Administration,220,2208,,Monitoring & Inspections,,,
Papua New Guinea,2013,aggr,58198000.0,Administration,220,2209,,Policy Advisory Services,,,
Papua New Guinea,2013,aggr,2094100.0,Administration,220,22091,,Policy Research & Development,,,
Papua New Guinea,2013,aggr,4357000.0,Administration,220,22092,,Information Technology,,,
Papua New Guinea,2014,aggr,1753000.0,Administration,220,22093,,Government Accommodation and Public Service,,,
Papua New Guinea,2014,aggr,80179000.0,Administration,220,2201,,Policy Research & Development,,,
Papua New Guinea,2014,aggr,0.0,Administration,220,2202,,Pre-2010 activities and Programmes,,,
Papua New Guinea,2014,aggr,11899400.0,Administration,220,2203,,Corporate Services,,,
Papua New Guinea,2014,aggr,2106100.0,Administration,220,2204,,Executive Management,,,
Papua New Guinea,2014,aggr,244800.0,Administration,220,2205,,Ministerial Services,,,
Papua New Guinea,2014,aggr,1908800.0,Administration,220,2206,,Implementation,,,
Papua New Guinea,2014,aggr,1874900.0,Administration,220,2207,,Industrial & Employee Relations,,,
Papua New Guinea,2014,aggr,1698500.0,Administration,220,2208,,Monitoring & Inspections,,,
Papua New Guinea,2014,aggr,61626000.0,Administration,220,2209,,Policy Advisory Services,,,
Papua New Guinea,2014,aggr,2099800.0,Administration,220,22091,,Policy Research & Development,,,
Papua New Guinea,2014,aggr,4037300.0,Administration,220,22092,,Information Technology,,,
Papua New Guinea,2014,aggr,1983200.0,Administration,220,22093,,Government Accommodation and Public Service,,,
Papua New Guinea,2013,aggr,6153500.0,Administration,221,,,Public Service Commission,,0.2,
Papua New Guinea,2012,aggr,5178100.0,Administration,221,,,Public Service Commission,,,
Papua New Guinea,2014,aggr,6188800.0,Administration,221,,,Public Service Commission,,0.0,
Papua New Guinea,2013,aggr,11731400.0,Law & Order,222,,,Office of the Public Solicitor,,,
Papua New Guinea,2012,aggr,9464300.0,Law & Order,222,,,Office of the Public Solicitor,,,
Papua New Guinea,2014,aggr,11828300.0,Law & Order,222,,,Office of the Public Solicitor,,,
Papua New Guinea,2013,aggr,85116500.0,Law & Order,223,,,Judiciary Services,,,
Papua New Guinea,2012,aggr,86717000.0,Law & Order,223,,,Judiciary Services,,,
Papua New Guinea,2014,aggr,86994400.0,Law & Order,223,,,Judiciary Services,,,
Papua New Guinea,2013,aggr,37618200.0,Law & Order,224,,,Magisterial Services,,,
Papua New Guinea,2012,aggr,46461600.0,Law & Order,224,,,Magisterial Services,,,
Papua New Guinea,2014,aggr,49202100.0,Law & Order,224,,,Magisterial Services,,,
Papua New Guinea,2013,aggr,119155900.0,Law & Order,225,,,Department of Attorney-General,,,
Papua New Guinea,2012,aggr,68212400.0,Law & Order,225,,,Department of Attorney-General,,,
Papua New Guinea,2014,aggr,114838700.0,Law & Order,225,,,Department of Attorney-General,,,
Papua New Guinea,2012,aggr,25731100.0,Law & Order,225,2251,,Administration & Improvement of Laws and the Legal  System,,,
Papua New Guinea,2012,aggr,30635300.0,Law & Order,225,2252,,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,4634800.0,Law & Order,225,2253,,Community Based Corrections,,,
Papua New Guinea,2012,aggr,1276900.0,Law & Order,225,2254,,Community Courts,,,
Papua New Guinea,2012,aggr,1108900.0,Law & Order,225,2255,,Land Titles Commission,,,
Papua New Guinea,2012,aggr,1011200.0,Law & Order,225,2256,,National Lands Commission,,,
Papua New Guinea,2012,aggr,451900.0,Law & Order,225,2257,,Land Mediation,,,
Papua New Guinea,2012,aggr,2000000.0,Law & Order,225,2258,,PNG LNG Support,,,
Papua New Guinea,2012,aggr,220100.0,Law & Order,225,2259,,Parole Board Secretariat,,,
Papua New Guinea,2012,aggr,438800.0,Law & Order,225,22591,,Juvenile Justice,,,
Papua New Guinea,2012,aggr,361500.0,Law & Order,225,22592,,Restorative Justice,,,
Papua New Guinea,2012,aggr,341900.0,Law & Order,225,22593,,Miscellaneous Law and Order Services,,,
Papua New Guinea,2013,aggr,84758900.0,Law & Order,225,2251,,Administration & Improvement of Laws and the Legal  System,,,
Papua New Guinea,2013,aggr,21732600.0,Law & Order,225,2252,,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,3669600.0,Law & Order,225,2253,,Community Based Corrections,,,
Papua New Guinea,2013,aggr,1322800.0,Law & Order,225,2254,,Community Courts,,,
Papua New Guinea,2013,aggr,1235900.0,Law & Order,225,2255,,Land Titles Commission,,,
Papua New Guinea,2013,aggr,1015100.0,Law & Order,225,2256,,National Lands Commission,,,
Papua New Guinea,2013,aggr,711600.0,Law & Order,225,2257,,Land Mediation,,,
Papua New Guinea,2013,aggr,2000000.0,Law & Order,225,2258,,PNG LNG Support,,,
Papua New Guinea,2013,aggr,661900.0,Law & Order,225,2259,,Parole Board Secretariat,,,
Papua New Guinea,2013,aggr,886300.0,Law & Order,225,22591,,Juvenile Justice,,,
Papua New Guinea,2013,aggr,839300.0,Law & Order,225,22592,,Restorative Justice,,,
Papua New Guinea,2013,aggr,321900.0,Law & Order,225,22593,,Miscellaneous Law and Order Services,,,
Papua New Guinea,2014,aggr,79957500.0,Law & Order,225,2251,,Administration & Improvement of Laws and the Legal  System,,,
Papua New Guinea,2014,aggr,21858900.0,Law & Order,225,2252,,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,4212200.0,Law & Order,225,2253,,Community Based Corrections,,,
Papua New Guinea,2014,aggr,1292000.0,Law & Order,225,2254,,Community Courts,,,
Papua New Guinea,2014,aggr,1195500.0,Law & Order,225,2255,,Land Titles Commission,,,
Papua New Guinea,2014,aggr,974200.0,Law & Order,225,2256,,National Lands Commission,,,
Papua New Guinea,2014,aggr,483600.0,Law & Order,225,2257,,Land Mediation,,,
Papua New Guinea,2014,aggr,2050000.0,Law & Order,225,2258,,PNG LNG Support,,,
Papua New Guinea,2014,aggr,673800.0,Law & Order,225,2259,,Parole Board Secretariat,,,
Papua New Guinea,2014,aggr,898800.0,Law & Order,225,22591,,Juvenile Justice,,,
Papua New Guinea,2014,aggr,912800.0,Law & Order,225,22592,,Restorative Justice,,,
Papua New Guinea,2014,aggr,329400.0,Law & Order,225,22593,,Miscellaneous Law and Order Services,,,
Papua New Guinea,2013,aggr,105775400.0,Law & Order,226,,,Department of Corrective Institutional Services,,,
Papua New Guinea,2012,aggr,148643800.0,Law & Order,226,,,Department of Corrective Institutional Services,,,
Papua New Guinea,2014,aggr,116057800.0,Law & Order,226,,,Department of Corrective Institutional Services,,,
Papua New Guinea,2012,aggr,9604000.0,Law & Order,226,2261,,Pre-2010 activities and Programmes,,,
Papua New Guinea,2012,aggr,31217900.0,Law & Order,226,2262,,General Administration,,,
Papua New Guinea,2012,aggr,104132300.0,Law & Order,226,2263,,Prison Administration and Improvement,,,
Papua New Guinea,2012,aggr,3239600.0,Law & Order,226,2264,,Training,,,
Papua New Guinea,2012,aggr,450000.0,Law & Order,226,2265,,Ministerial Services,,,
Papua New Guinea,2013,aggr,0.0,Law & Order,226,2261,,Pre-2010 activities and Programmes,,,
Papua New Guinea,2013,aggr,30815500.0,Law & Order,226,2262,,General Administration,,,
Papua New Guinea,2013,aggr,71293200.0,Law & Order,226,2263,,Prison Administration and Improvement,,,
Papua New Guinea,2013,aggr,3216700.0,Law & Order,226,2264,,Training,,,
Papua New Guinea,2013,aggr,450000.0,Law & Order,226,2265,,Ministerial Services,,,
Papua New Guinea,2014,aggr,0.0,Law & Order,226,2261,,Pre-2010 activities and Programmes,,,
Papua New Guinea,2014,aggr,38909700.0,Law & Order,226,2262,,General Administration,,,
Papua New Guinea,2014,aggr,70883200.0,Law & Order,226,2263,,Prison Administration and Improvement,,,
Papua New Guinea,2014,aggr,5764200.0,Law & Order,226,2264,,Training,,,
Papua New Guinea,2014,aggr,500700.0,Law & Order,226,2265,,Ministerial Services,,,
Papua New Guinea,2013,aggr,36495200.0,Administration,227,,,Provincial Treasuries,,0.0,
Papua New Guinea,2012,aggr,36239100.0,Administration,227,,,Provincial Treasuries,,,
Papua New Guinea,2014,aggr,40059100.0,Administration,227,,,Provincial Treasuries,,0.1,
Papua New Guinea,2013,aggr,270251200.0,Law & Order,228,,,Department of Police,,,
Papua New Guinea,2012,aggr,321358500.0,Law & Order,228,,,Department of Police,,,
Papua New Guinea,2014,aggr,434300100.0,Law & Order,228,,,Department of Police,,,
Papua New Guinea,2012,aggr,43410600.0,Law & Order,228,2281,,Personnel and Training,,,
Papua New Guinea,2012,aggr,29495700.0,Law & Order,228,2282,,Policy and Administration,,,
Papua New Guinea,2012,aggr,118151500.0,Law & Order,228,2283,,Support Services (Logistics),,,
Papua New Guinea,2012,aggr,130172700.0,Law & Order,228,2284,,Prevention and Detection of Crime (Operations),,,
Papua New Guinea,2012,aggr,128000.0,Law & Order,228,2285,,Ministerial Services,,,
Papua New Guinea,2012,aggr,0.0,Law & Order,228,2286,,Administration & Improvement of Laws and the Legal,,,
Papua New Guinea,2013,aggr,24026400.0,Law & Order,228,2281,,Personnel and Training,,,
Papua New Guinea,2013,aggr,33037200.0,Law & Order,228,2282,,Policy and Administration,,,
Papua New Guinea,2013,aggr,72630800.0,Law & Order,228,2283,,Support Services (Logistics),,,
Papua New Guinea,2013,aggr,140344300.0,Law & Order,228,2284,,Prevention and Detection of Crime (Operations),,,
Papua New Guinea,2013,aggr,212500.0,Law & Order,228,2285,,Ministerial Services,,,
Papua New Guinea,2013,aggr,0.0,Law & Order,228,2286,,Administration & Improvement of Laws and the Legal,,,
Papua New Guinea,2014,aggr,29508300.0,Law & Order,228,2281,,Personnel and Training,,,
Papua New Guinea,2014,aggr,35988400.0,Law & Order,228,2282,,Policy and Administration,,,
Papua New Guinea,2014,aggr,133924200.0,Law & Order,228,2283,,Support Services (Logistics),,,
Papua New Guinea,2014,aggr,233842200.0,Law & Order,228,2284,,Prevention and Detection of Crime (Operations),,,
Papua New Guinea,2014,aggr,260000.0,Law & Order,228,2285,,Ministerial Services,,,
Papua New Guinea,2014,aggr,777000.0,Law & Order,228,2286,,Administration & Improvement of Laws and the Legal,,,
Papua New Guinea,2013,aggr,231560400.0,Administration,229,,,Department of National Planning and Monitoring,,4.4,
Papua New Guinea,2012,aggr,42991000.0,Administration,229,,,Department of National Planning and Monitoring,,,
Papua New Guinea,2014,aggr,516712900.0,Administration,229,,,Department of National Planning and Monitoring,,1.2,
Papua New Guinea,2012,aggr,0.0,Administration,229,2291,,Sustainable Development Program,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,2292,,CIMC Support,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,2293,,JICA Volunteer,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,2294,,JICA Training,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,2295,,Identity Card (with Biometrics),,,
Papua New Guinea,2012,aggr,24378900.0,Administration,229,2296,,Other National Strategic Planning,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,22994,,Tax Credit Program,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,2297,,Water Transport Services,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,2298,,Kokopo City Infrastructure Development,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,2299,,Rural Development Programme,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,22991,,Other Multi-Functional Development Projects,,,
Papua New Guinea,2012,aggr,18612100.0,Administration,229,22992,,PNG Church State Partnership Program,,,
Papua New Guinea,2012,aggr,0.0,Administration,229,22993,,Government Accommodation and Public Service,,,
Papua New Guinea,2013,aggr,0.0,Administration,229,2291,,Sustainable Development Program,,,
Papua New Guinea,2013,aggr,0.0,Administration,229,2292,,CIMC Support,,,
Papua New Guinea,2013,aggr,7711000.0,Administration,229,2293,,JICA Volunteer,,,
Papua New Guinea,2013,aggr,1527000.0,Administration,229,2294,,JICA Training,,,
Papua New Guinea,2013,aggr,30000000.0,Administration,229,2295,,Identity Card (with Biometrics),,,
Papua New Guinea,2013,aggr,32322400.0,Administration,229,2296,,Other National Strategic Planning,,,
Papua New Guinea,2013,aggr,130000000.0,Administration,229,22994,,Tax Credit Program,,,
Papua New Guinea,2013,aggr,20000000.0,Administration,229,2297,,Water Transport Services,,,
Papua New Guinea,2013,aggr,0.0,Administration,229,2298,,Kokopo City Infrastructure Development,,,
Papua New Guinea,2013,aggr,0.0,Administration,229,2299,,Rural Development Programme,,,
Papua New Guinea,2013,aggr,0.0,Administration,229,22991,,Other Multi-Functional Development Projects,,,
Papua New Guinea,2013,aggr,10000000.0,Administration,229,22992,,PNG Church State Partnership Program,,,
Papua New Guinea,2013,aggr,0.0,Administration,229,22993,,Government Accommodation and Public Service,,,
Papua New Guinea,2014,aggr,25000000.0,Administration,229,2291,,Sustainable Development Program,,,
Papua New Guinea,2014,aggr,1500000.0,Administration,229,2292,,CIMC Support,,,
Papua New Guinea,2014,aggr,7056000.0,Administration,229,2293,,JICA Volunteer,,,
Papua New Guinea,2014,aggr,1397000.0,Administration,229,2294,,JICA Training,,,
Papua New Guinea,2014,aggr,167600000.0,Administration,229,2295,,Identity Card (with Biometrics),,,
Papua New Guinea,2014,aggr,36250900.0,Administration,229,2296,,Other National Strategic Planning,,,
Papua New Guinea,2014,aggr,130000000.0,Administration,229,22994,,Tax Credit Program,,,
Papua New Guinea,2014,aggr,10000000.0,Administration,229,2297,,Water Transport Services,,,
Papua New Guinea,2014,aggr,20000000.0,Administration,229,2298,,Kokopo City Infrastructure Development,,,
Papua New Guinea,2014,aggr,21909000.0,Administration,229,2299,,Rural Development Programme,,,
Papua New Guinea,2014,aggr,10000000.0,Administration,229,22991,,Other Multi-Functional Development Projects,,,
Papua New Guinea,2014,aggr,25000000.0,Administration,229,22992,,PNG Church State Partnership Program,,,
Papua New Guinea,2014,aggr,61000000.0,Administration,229,22993,,Government Accommodation and Public Service,,,
Papua New Guinea,2013,aggr,76383000.0,Administration,230,,,Electoral Commission,,-0.6,
Papua New Guinea,2012,aggr,215060000.0,Administration,230,,,Electoral Commission,,,
Papua New Guinea,2014,aggr,36981200.0,Administration,230,,,Electoral Commission,,-0.5,
Papua New Guinea,2012,aggr,45280000.0,Administration,230,2301,,Human Resource,,,
Papua New Guinea,2012,aggr,169780000.0,Administration,230,2302,,Preparation and Conduct of Election,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2303,,Executive,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2304,,Internal Audit,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2305,,Policy,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2306,,Election Administration,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2307,,Information Communication Awareness Branch,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2308,,Finance,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2309,,Information Technology,,,
Papua New Guinea,2012,aggr,0.0,Administration,230,2310,,Electoral Support Project Phase II,,,
Papua New Guinea,2013,aggr,26383000.0,Administration,230,2301,,Human Resource,,,
Papua New Guinea,2013,aggr,50000000.0,Administration,230,2302,,Preparation and Conduct of Election,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2303,,Executive,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2304,,Internal Audit,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2305,,Policy,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2306,,Election Administration,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2307,,Information Communication Awareness Branch,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2308,,Finance,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2309,,Information Technology,,,
Papua New Guinea,2013,aggr,0.0,Administration,230,2310,,Electoral Support Project Phase II,,,
Papua New Guinea,2014,aggr,2638600.0,Administration,230,2301,,Human Resource,,,
Papua New Guinea,2014,aggr,0.0,Administration,230,2302,,Preparation and Conduct of Election,,,
Papua New Guinea,2014,aggr,951000.0,Administration,230,2303,,Executive,,,
Papua New Guinea,2014,aggr,428500.0,Administration,230,2304,,Internal Audit,,,
Papua New Guinea,2014,aggr,2761400.0,Administration,230,2305,,Policy,,,
Papua New Guinea,2014,aggr,4996300.0,Administration,230,2306,,Election Administration,,,
Papua New Guinea,2014,aggr,4090300.0,Administration,230,2307,,Information Communication Awareness Branch,,,
Papua New Guinea,2014,aggr,6573000.0,Administration,230,2308,,Finance,,,
Papua New Guinea,2014,aggr,3615100.0,Administration,230,2309,,Information Technology,,,
Papua New Guinea,2014,aggr,10927000.0,Administration,230,2310,,Electoral Support Project Phase II,,,
Papua New Guinea,2013,aggr,4318900.0,Administration,231,,,National Intelligence Organisation,,-0.2,
